,ori_income_high_per,ori_income_high,ori_income_low_per,ori_income_low,tract_id,ori_income_high_per_20,ori_income_high_20,ori_income_low_per_20,ori_income_low_20,ori_income_high_per_21,ori_income_high_21,ori_income_low_per_21,ori_income_low_21,income_high_20_19,income_high_21_20,income_low_20_19,income_low_21_20,income_high_low_19,income_high_low_20,income_high_low_21,high_low_perct_20_19,high_low_perct_21_20
402,0.349489796,274,0.650510204,510,36047046000,0.366873065,237,0.633126935,409,0.342592593,111,0.657407407,213,-0.135036496,-0.53164557,-0.246943765,-0.479217604,-236,-172,-102,0.111907269,-0.052427966
403,0.328,82,0.672,168,36047046800,0.287958115,55,0.712041885,136,0.299270073,41,0.700729927,96,-0.329268293,-0.254545455,-0.235294118,-0.294117647,-86,-81,-55,-0.093974175,0.039572193
404,0,0,1,12,36047047600,0,0,1,8,0,0,1,4,,,-0.5,-0.5,-12,-8,-4,,
405,0.497175141,176,0.502824859,178,36047048500,0.411111111,111,0.588888889,159,0.464285714,78,0.535714286,90,-0.369318182,-0.297297297,-0.119496855,-0.433962264,-2,-48,-12,-0.249821326,0.136664967
406,0.275,11,0.725,29,36047049200,0.301075269,28,0.698924731,65,0.421052632,8,0.578947368,11,1.545454545,-0.714285714,0.553846154,-0.830769231,-18,-37,-3,0.991608392,0.116483516
407,0.555555556,5,0.444444444,4,36047049400,0.741935484,23,0.258064516,8,0.5,4,0.5,4,3.6,-0.826086957,0.5,-0.5,1,15,0,3.1,-0.326086957
408,0.549450549,100,0.450549451,82,36047049900,0.679738562,104,0.320261438,49,0.581395349,50,0.418604651,36,0.04,-0.519230769,-0.673469388,-0.265306122,18,55,14,0.713469388,-0.253924647
409,0.49516441,256,0.50483559,261,36047050000,0.535620053,203,0.464379947,176,0.456470588,194,0.543529412,231,-0.20703125,-0.044334975,-0.482954545,0.3125,-5,27,-37,0.275923295,-0.356834975
410,0.56402439,185,0.43597561,143,36047050100,0.630769231,82,0.369230769,48,0.657142857,115,0.342857143,60,-0.556756757,0.402439024,-1.979166667,0.25,42,34,55,1.42240991,0.152439024
411,0.533333333,32,0.466666667,28,36047050202,0.272727273,12,0.727272727,32,0,0,1,12,-0.625,-1,0.125,-0.625,4,-20,-12,-0.75,-0.375
412,0.47826087,22,0.52173913,24,36047050300,0.363636364,32,0.636363636,56,0.333333333,8,0.666666667,16,0.454545455,-0.75,0.571428571,-0.714285714,-2,-24,-8,-0.116883117,-0.035714286
413,0.644204852,239,0.355795148,132,36047050600,0.590697674,127,0.409302326,88,0.550898204,92,0.449101796,75,-0.468619247,-0.275590551,-0.5,-0.147727273,107,39,17,0.031380753,-0.127863278
414,0.586363636,129,0.413636364,91,36047050803,0.666666667,74,0.333333333,37,0.52,39,0.48,36,-0.426356589,-0.472972973,-1.459459459,-0.027027027,38,37,3,1.03310287,-0.445945946
415,0.647554806,384,0.352445194,209,36047051001,0.657957245,277,0.342042755,144,0.655502392,137,0.344497608,72,-0.278645833,-0.505415162,-0.451388889,-0.5,175,133,65,0.172743056,-0.005415162
416,0.519148936,122,0.480851064,113,36047051002,0.53960396,109,0.46039604,93,0.525423729,62,0.474576271,56,-0.106557377,-0.431192661,-0.215053763,-0.397849462,9,16,6,0.108496386,-0.033343198
417,1,17,0,0,36047051100,1,9,0,0,1,4,0,0,-0.470588235,-0.555555556,,,17,9,4,,
418,0.680473373,115,0.319526627,54,36047051200,0.68627451,70,0.31372549,32,0.574468085,54,0.425531915,40,-0.391304348,-0.228571429,-0.6875,0.25,61,38,14,0.296195652,-0.478571429
419,0.662162162,98,0.337837838,50,36047051300,0.598039216,61,0.401960784,41,0.677777778,61,0.322222222,29,-0.37755102,0,-0.219512195,-0.292682927,48,20,32,-0.158038825,0.292682927
420,0.520689655,151,0.479310345,139,36047051400,0.494791667,95,0.505208333,97,0.591463415,97,0.408536585,67,-0.370860927,0.021052632,-0.432989691,-0.309278351,12,-2,30,0.062128764,0.330330982
421,0.590062112,285,0.409937888,198,36047051500,0.628252788,338,0.371747212,200,0.530562347,217,0.469437653,192,0.185964912,-0.357988166,0.01,-0.04,87,138,25,0.175964912,-0.317988166
422,0.75,84,0.25,28,36047051700,0.47706422,52,0.52293578,57,0.678571429,76,0.321428571,36,-0.380952381,0.461538462,0.50877193,-0.368421053,56,-5,40,-0.889724311,0.829959514
423,0.4,16,0.6,24,36047052000,0.6,12,0.4,8,0,0,1,4,-0.25,-1,-2,-0.5,-8,4,-4,1.75,-0.5
424,0.563492063,142,0.436507937,110,36047052300,0.613207547,130,0.386792453,82,0.546583851,88,0.453416149,73,-0.084507042,-0.323076923,-0.341463415,-0.109756098,32,48,15,0.256956372,-0.213320826
425,0.446159122,1301,0.553840878,1615,36047052500,0.382586275,1929,0.617413725,3113,0.352413793,511,0.647586207,939,0.482705611,-0.735095905,0.481207838,-0.698361709,-314,-1184,-428,0.001497773,-0.036734196
426,0.609882965,469,0.390117035,300,36047052700,0.386666667,58,0.613333333,92,0.528735632,46,0.471264368,41,-0.876332623,-0.206896552,-2.260869565,-0.554347826,169,-34,5,1.384536943,0.347451274
427,0.501992032,126,0.498007968,125,36047052900,0.4,36,0.6,54,0.666666667,32,0.333333333,16,-0.714285714,-0.111111111,-1.314814815,-0.703703704,1,-18,16,0.600529101,0.592592593
428,0.657142857,69,0.342857143,36,36047053100,0.409090909,36,0.590909091,52,0.47826087,33,0.52173913,36,-0.47826087,-0.083333333,0.307692308,-0.307692308,33,-16,-3,-0.785953177,0.224358974
429,0.173913043,12,0.826086957,57,36047053400,0,0,1,14,0.222222222,4,0.777777778,14,-1,inf,-3.071428571,0,-45,-14,-10,2.071428571,inf
430,0.35483871,44,0.64516129,80,36047053500,0.49382716,40,0.50617284,41,0.746031746,47,0.253968254,16,-0.090909091,0.175,-0.951219512,-0.609756098,-36,-1,31,0.860310421,0.784756098
431,0.495495495,110,0.504504505,112,36047053700,0.307692308,36,0.692307692,81,0.503267974,77,0.496732026,76,-0.672727273,1.138888889,-0.382716049,-0.061728395,-2,-45,1,-0.290011223,1.200617284
432,0.434004474,388,0.565995526,506,36047053800,0.483061481,385,0.516938519,412,0.484240688,169,0.515759312,180,-0.007731959,-0.561038961,-0.22815534,-0.563106796,-118,-27,-11,0.220423381,0.002067835
433,0,0,1,18,36047053900,0.428571429,6,0.571428571,8,0.5,4,0.5,4,inf,-0.333333333,-1.25,-0.5,-18,-2,0,inf,0.166666667
434,0.333333333,4,0.666666667,8,36047054200,0.666666667,8,0.333333333,4,0.5,4,0.5,4,1,-0.5,-1,0,-4,4,0,2,-0.5
435,0.501466276,171,0.498533724,170,36047054300,0.517460317,163,0.482539683,152,0.515981735,113,0.484018265,106,-0.046783626,-0.306748466,-0.118421053,-0.302631579,1,11,7,0.071637427,-0.004116887
436,0.455696203,216,0.544303797,258,36047054600,0.5,209,0.5,209,0.476821192,144,0.523178808,158,-0.032407407,-0.311004785,-0.234449761,-0.244019139,-42,0,-14,0.202042353,-0.066985646
437,0.535353535,53,0.464646465,46,36047054700,0.628571429,44,0.371428571,26,0.611111111,33,0.388888889,21,-0.169811321,-0.25,-0.769230769,-0.192307692,7,18,12,0.599419448,-0.057692308
438,0.641791045,86,0.358208955,48,36047054900,0.545454545,24,0.454545455,20,0.428571429,12,0.571428571,16,-0.720930233,-0.5,-1.4,-0.2,38,4,-4,0.679069767,-0.3
439,0.572972973,106,0.427027027,79,36047055100,0.688311688,53,0.311688312,24,0.757575758,75,0.242424242,24,-0.5,0.41509434,-2.291666667,0,27,29,51,1.791666667,0.41509434
440,0.565310493,264,0.434689507,203,36047055300,0.52014652,142,0.47985348,131,0.553191489,130,0.446808511,105,-0.462121212,-0.084507042,-0.549618321,-0.198473282,61,11,25,0.087497108,0.11396624
441,0.445590994,475,0.554409006,591,36047055400,0.538106236,233,0.461893764,200,0.459815547,349,0.540184453,410,-0.509473684,0.497854077,-1.955,1.05,-116,33,-61,1.445526316,-0.552145923
442,0.641666667,616,0.358333333,344,36047055500,0.585131894,244,0.414868106,173,0.649462366,302,0.350537634,163,-0.603896104,0.237704918,-0.988439306,-0.057803468,272,71,139,0.384543202,0.295508386
443,0.281200632,178,0.718799368,455,36047055600,0.223113965,139,0.776886035,484,0.269035533,106,0.730964467,288,-0.219101124,-0.237410072,0.059917355,-0.404958678,-277,-345,-182,-0.279018479,0.167548606
444,0.56223176,131,0.43776824,102,36047055700,0.577889447,115,0.422110553,84,0.510917031,117,0.489082969,112,-0.122137405,0.017391304,-0.214285714,0.333333333,29,31,5,0.09214831,-0.315942029
445,0.5,26,0.5,26,36047056100,0.634615385,33,0.365384615,19,0.166666667,4,0.833333333,20,0.269230769,-0.878787879,-0.368421053,0.052631579,0,14,-16,0.637651822,-0.931419458
446,0.166666667,24,0.833333333,120,36047056200,0,0,1,72,0.264150943,28,0.735849057,78,-1,inf,-0.666666667,0.083333333,-96,-72,-50,-0.333333333,inf
447,0.659663866,157,0.340336134,81,36047056300,0.611111111,121,0.388888889,77,0.651428571,114,0.348571429,61,-0.229299363,-0.05785124,-0.051948052,-0.207792208,76,44,53,-0.177351311,0.149940968
448,0.275862069,56,0.724137931,147,36047056400,0.191616766,32,0.808383234,135,0.404761905,51,0.595238095,75,-0.428571429,0.59375,-0.088888889,-0.444444444,-91,-103,-24,-0.33968254,1.038194444
449,0.86440678,51,0.13559322,8,36047056500,0.6875,44,0.3125,20,0.6,12,0.4,8,-0.137254902,-0.727272727,0.6,-0.6,43,24,4,-0.737254902,-0.127272727
450,0.491525424,58,0.508474576,60,36047056900,0.61627907,53,0.38372093,33,0.636363636,84,0.363636364,48,-0.086206897,0.58490566,-0.818181818,0.454545455,-2,20,36,0.731974922,0.130360206
451,0.495356037,160,0.504643963,163,36047057000,0.541176471,138,0.458823529,117,0.498141264,134,0.501858736,135,-0.1375,-0.028985507,-0.393162393,0.153846154,-3,21,-1,0.255662393,-0.182831661
452,0.4,4,0.6,6,36047057300,0.615384615,8,0.384615385,5,0.666666667,8,0.333333333,4,1,0,-0.2,-0.2,-2,3,4,1.2,0.2
453,0.383064516,95,0.616935484,153,36047057400,0.380664653,126,0.619335347,205,0.473282443,124,0.526717557,138,0.326315789,-0.015873016,0.253658537,-0.326829268,-58,-79,-14,0.072657253,0.310956252
454,0.655462185,78,0.344537815,41,36047057900,0.572916667,55,0.427083333,41,0.64,64,0.36,36,-0.294871795,0.163636364,0,-0.12195122,37,14,28,-0.294871795,0.285587583
455,0.320819113,94,0.679180887,199,36047058000,0.458064516,71,0.541935484,84,0.25,21,0.75,63,-0.244680851,-0.704225352,-1.369047619,-0.25,-105,-13,-42,1.124366768,-0.454225352
456,0.447852761,146,0.552147239,180,36047058800,0.411016949,97,0.588983051,139,0.533039648,121,0.466960352,106,-0.335616438,0.24742268,-0.294964029,-0.237410072,-34,-42,15,-0.04065241,0.484832752
457,0.374269006,64,0.625730994,107,36047059000,0.364485981,39,0.635514019,68,0.423913043,39,0.576086957,53,-0.390625,0,-0.573529412,-0.220588235,-43,-29,-14,0.182904412,0.220588235
458,0.511978097,2244,0.488021903,2139,36047059100,0.58319271,3456,0.41680729,2470,0.496732026,76,0.503267974,77,0.540106952,-0.978009259,0.134008097,-0.968825911,105,986,-1,0.406098855,-0.009183348
459,0.235294118,4,0.764705882,13,36047059300,0.25,4,0.75,12,0.333333333,4,0.666666667,8,0,0,-0.083333333,-0.333333333,-9,-8,-4,0.083333333,0.333333333
460,0.546063652,326,0.453936348,271,36047059401,0.628985507,434,0.371014493,256,0.618147448,327,0.381852552,202,0.331288344,-0.246543779,-0.05859375,-0.2109375,55,178,125,0.389882094,-0.035606279
461,0.479623824,153,0.520376176,166,36047060000,0.498442368,160,0.501557632,161,0.517391304,119,0.482608696,111,0.045751634,-0.25625,-0.031055901,-0.310559006,-13,-1,8,0.076807535,0.054309006
462,0.485089463,244,0.514910537,259,36047060600,0.472527473,172,0.527472527,192,0.426433915,171,0.573566085,230,-0.295081967,-0.005813953,-0.348958333,0.197916667,-15,-20,-59,0.053876366,-0.20373062
463,0.528451403,5535,0.471548597,4939,36047060800,0.56137545,5616,0.43862455,4388,0.601587729,4471,0.398412271,2961,0.014634146,-0.203881766,-0.125569736,-0.325205105,596,1228,1510,0.140203882,0.121323338
464,0.629120879,229,0.370879121,135,36047061002,0.67881549,298,0.32118451,141,0.582043344,188,0.417956656,135,0.301310044,-0.369127517,0.042553191,-0.042553191,94,157,53,0.258756852,-0.326574325
465,0.550458716,180,0.449541284,147,36047061004,0.540909091,119,0.459090909,101,0.48630137,71,0.51369863,75,-0.338888889,-0.403361345,-0.455445545,-0.257425743,33,18,-4,0.116556656,-0.145935602
466,0.456546929,394,0.543453071,469,36047061200,0.459074733,387,0.540925267,456,0.455026455,344,0.544973545,412,-0.017766497,-0.111111111,-0.028508772,-0.096491228,-75,-69,-68,0.010742274,-0.014619883
467,0.461065574,675,0.538934426,789,36047061600,0.486381323,750,0.513618677,792,0.453248811,572,0.546751189,690,0.111111111,-0.237333333,0.003787879,-0.128787879,-114,-42,-118,0.107323232,-0.108545455
468,0.493506494,114,0.506493506,117,36047062600,0.325242718,67,0.674757282,139,0.503968254,127,0.496031746,125,-0.412280702,0.895522388,0.158273381,-0.100719424,-3,-72,2,-0.570554083,0.996241813
469,0.290909091,32,0.709090909,78,36047063200,0.311320755,33,0.688679245,73,0.328,41,0.672,84,0.03125,0.242424242,-0.068493151,0.150684932,-46,-40,-43,0.099743151,0.091739311
470,0.117241379,17,0.882758621,128,36047064600,0.153846154,24,0.846153846,132,0.103896104,8,0.896103896,69,0.411764706,-0.666666667,0.03030303,-0.477272727,-111,-108,-61,0.381461676,-0.189393939
471,0.550724638,38,0.449275362,31,36047066000,0.317460317,20,0.682539683,43,0.273584906,29,0.726415094,77,-0.473684211,0.45,0.279069767,0.790697674,7,-23,-48,-0.752753978,-0.340697674
472,0.385159011,1199,0.614840989,1914,36047066600,0.3257448,1159,0.6742552,2399,0.358960621,1340,0.641039379,2393,-0.033361134,0.156169111,0.20216757,-0.002501042,-715,-1240,-1053,-0.235528704,0.158670153
473,0.228699552,306,0.771300448,1032,36047067200,0.146272855,312,0.853727145,1821,0.291992188,299,0.708007813,725,0.019607843,-0.041666667,0.433278418,-0.601867106,-726,-1509,-426,-0.413670575,0.560200439
474,0.271523179,41,0.728476821,110,36047068600,0.222222222,28,0.777777778,98,0.373333333,28,0.626666667,47,-0.317073171,0,-0.12244898,-0.520408163,-69,-70,-19,-0.194624191,0.520408163
475,0.328185328,85,0.671814672,174,36047069601,0.370044053,84,0.629955947,143,0.318181818,56,0.681818182,120,-0.011764706,-0.333333333,-0.216783217,-0.160839161,-89,-59,-64,0.205018511,-0.172494172
476,0.371335505,114,0.628664495,193,36047069602,0.377300613,123,0.622699387,203,0.444933921,101,0.555066079,126,0.078947368,-0.178861789,0.049261084,-0.379310345,-79,-80,-25,0.029686285,0.200448556
477,0.400598802,669,0.599401198,1001,36047069800,0.405797101,308,0.594202899,451,0.373493976,310,0.626506024,520,-0.53961136,0.006493506,-1.219512195,0.152993348,-332,-143,-210,0.679900835,-0.146499842
478,0.5,8,0.5,8,36047070000,0,0,1,8,0,0,1,4,-1,,0,-0.5,0,-8,-4,-1,
479,0.396892655,281,0.603107345,427,36047070201,0.481840194,199,0.518159806,214,0.439236111,253,0.560763889,323,-0.291814947,0.271356784,-0.995327103,0.509345794,-146,-15,-70,0.703512156,-0.23798901
480,0.365853659,45,0.634146341,78,36047070202,0.206896552,12,0.793103448,46,0.386363636,34,0.613636364,54,-0.733333333,1.833333333,-0.695652174,0.173913043,-33,-34,-20,-0.037681159,1.65942029
481,0.372093023,192,0.627906977,324,36047070600,0.431137725,216,0.568862275,285,0.423005566,228,0.576994434,311,0.125,0.055555556,-0.136842105,0.09122807,-132,-69,-83,0.261842105,-0.035672515
482,0.154811715,111,0.845188285,606,36047073400,0.260869565,576,0.739130435,1632,0.33125,53,0.66875,107,4.189189189,-0.907986111,0.628676471,-0.934436275,-495,-1056,-54,3.560512719,0.026450163
483,0.192139738,44,0.807860262,185,36047074600,0.252964427,64,0.747035573,189,0.314814815,51,0.685185185,111,0.454545455,-0.203125,0.021164021,-0.412698413,-141,-125,-60,0.433381433,0.209573413
484,0.374285714,131,0.625714286,219,36047074800,0.326086957,90,0.673913043,186,0.265306122,52,0.734693878,144,-0.312977099,-0.422222222,-0.177419355,-0.225806452,-88,-96,-92,-0.135557744,-0.196415771
485,0.448863636,79,0.551136364,97,36047076800,0.5,75,0.5,75,0.536842105,51,0.463157895,44,-0.050632911,-0.32,-0.293333333,-0.413333333,-18,0,7,0.242700422,0.093333333
486,0.347058824,177,0.652941176,333,36047077200,0.405217391,233,0.594782609,342,0.384615385,20,0.615384615,32,0.316384181,-0.91416309,0.026315789,-0.906432749,-156,-109,-12,0.290068391,-0.007730342
487,0.447863248,262,0.552136752,323,36047078200,0.469957082,219,0.530042918,247,0.383561644,112,0.616438356,180,-0.164122137,-0.488584475,-0.307692308,-0.271255061,-61,-28,-68,0.14357017,-0.217329414
488,0.41,82,0.59,118,36047078600,0.429824561,49,0.570175439,65,0.379310345,22,0.620689655,36,-0.402439024,-0.551020408,-0.815384615,-0.446153846,-36,-16,-14,0.412945591,-0.104866562
489,0.504772004,476,0.495227996,467,36047078800,0.458333333,242,0.541666667,286,0.460526316,175,0.539473684,205,-0.491596639,-0.276859504,-0.632867133,-0.283216783,9,-44,-30,0.141270494,0.006357279
490,0.670487106,234,0.329512894,115,36047079802,0.64453125,165,0.35546875,91,0.695035461,98,0.304964539,43,-0.294871795,-0.406060606,-0.263736264,-0.527472527,119,74,55,-0.031135531,0.121411921
491,0.382352941,13,0.617647059,21,36047080000,0.4,8,0.6,12,0.384615385,5,0.615384615,8,-0.384615385,-0.375,-0.75,-0.333333333,-8,-4,-3,0.365384615,-0.041666667
492,0.710382514,130,0.289617486,53,36047080200,0.612121212,101,0.387878788,64,0.530864198,43,0.469135802,38,-0.223076923,-0.574257426,0.171875,-0.40625,77,37,5,-0.394951923,-0.168007426
493,0.462608696,266,0.537391304,309,36047080400,0.465045593,153,0.534954407,176,0.518115942,143,0.481884058,133,-0.42481203,-0.065359477,-0.755681818,-0.244318182,-43,-23,10,0.330869788,0.178958705
494,0.532407407,115,0.467592593,101,36047080800,0.435714286,61,0.564285714,79,0.459893048,86,0.540106952,101,-0.469565217,0.409836066,-0.278481013,0.278481013,14,-18,-15,-0.191084205,0.131355053
495,0.444210526,211,0.555789474,264,36047081400,0.352601156,122,0.647398844,224,0.301507538,60,0.698492462,139,-0.421800948,-0.508196721,-0.178571429,-0.379464286,-53,-102,-79,-0.243229519,-0.128732436
496,0.364130435,67,0.635869565,117,36047081600,0.368,46,0.632,79,0.408450704,29,0.591549296,42,-0.313432836,-0.369565217,-0.481012658,-0.46835443,-50,-33,-13,0.167579822,0.098789213
497,0.43977591,785,0.56022409,1000,36047082400,0.537634409,400,0.462365591,344,0.425275827,424,0.574724173,573,-0.49044586,0.06,-1.906976744,0.665697674,-215,56,-149,1.416530884,-0.605697674
498,0.445434298,200,0.554565702,249,36047082800,0.421203438,147,0.578796562,202,0.430493274,96,0.569506726,127,-0.265,-0.346938776,-0.232673267,-0.371287129,-49,-55,-31,-0.032326733,0.024348353
499,0.538461538,98,0.461538462,84,36047083000,0.551282051,86,0.448717949,70,0.639534884,55,0.360465116,31,-0.12244898,-0.360465116,-0.2,-0.557142857,14,16,24,0.07755102,0.196677741
500,0.396946565,52,0.603053435,79,36047083600,0.32,24,0.68,51,0.471698113,25,0.528301887,28,-0.538461538,0.041666667,-0.549019608,-0.450980392,-27,-27,-3,0.010558069,0.492647059
501,0.356363636,98,0.643636364,177,36047083800,0.283236994,49,0.716763006,124,0.339622642,36,0.660377358,70,-0.5,-0.265306122,-0.427419355,-0.435483871,-79,-75,-34,-0.072580645,0.170177749
502,0.326923077,68,0.673076923,140,36047084000,0.330882353,45,0.669117647,91,0.27972028,40,0.72027972,103,-0.338235294,-0.111111111,-0.538461538,0.131868132,-72,-46,-63,0.200226244,-0.242979243
503,0.672316384,119,0.327683616,58,36047088200,0.627272727,69,0.372727273,41,0.613636364,27,0.386363636,17,-0.420168067,-0.608695652,-0.414634146,-0.585365854,61,28,10,-0.005533921,-0.023329799
504,0.483660131,740,0.516339869,790,36047089000,0.47826087,462,0.52173913,504,0.465116279,260,0.534883721,299,-0.375675676,-0.437229437,-0.567460317,-0.406746032,-50,-42,-39,0.191784642,-0.030483405
505,0.576923077,75,0.423076923,55,36047089200,0.699186992,86,0.300813008,37,0.74025974,57,0.25974026,20,0.146666667,-0.337209302,-0.486486486,-0.459459459,20,49,37,0.633153153,0.122250157
506,0.6875,176,0.3125,80,36047090000,0.577540107,108,0.422459893,79,0.650485437,67,0.349514563,36,-0.386363636,-0.37962963,-0.012658228,-0.544303797,96,29,31,-0.373705409,0.164674168
507,0.642105263,61,0.357894737,34,36047090200,0.564705882,96,0.435294118,74,0.407407407,33,0.592592593,48,0.573770492,-0.65625,0.540540541,-0.351351351,27,22,-15,0.033229951,-0.304898649
508,0.460446247,227,0.539553753,266,36047090800,0.416909621,143,0.583090379,200,0.5,92,0.5,92,-0.370044053,-0.356643357,-0.33,-0.54,-39,-57,0,-0.040044053,0.183356643
509,0.592783505,115,0.407216495,79,36047091000,0.41025641,48,0.58974359,69,0.561403509,32,0.438596491,25,-0.582608696,-0.333333333,-0.144927536,-0.637681159,36,-21,7,-0.437681159,0.304347826
510,0.725177305,409,0.274822695,155,36047091200,0.653409091,345,0.346590909,183,0.629482072,158,0.370517928,93,-0.156479218,-0.542028986,0.153005464,-0.491803279,254,162,65,-0.309484682,-0.050225707
511,0.569721116,143,0.430278884,108,36047091800,0.422222222,38,0.577777778,52,0.435897436,34,0.564102564,44,-0.734265734,-0.105263158,-1.076923077,-0.153846154,35,-14,-10,0.342657343,0.048582996
